from,to,type,weight@double
2320,2654,LINK,0.39
2321,2350,LINK,0.24
2321,2402,LINK,0.06
2321,2427,LINK,0.09
2321,2445,LINK,0.11
2321,2487,LINK,0.73
2321,2491,LINK,0.87
2321,2516,LINK,0.3
2321,2623,LINK,0.96
2321,2651,LINK,1
2322,2342,LINK,0.3
2322,2582,LINK,0.65
2323,2326,LINK,0.1
2323,2336,LINK,0.13
2323,2362,LINK,0.56
2323,2367,LINK,0.57
2323,2372,LINK,0.57
2323,2398,LINK,0.26
2323,2407,LINK,0.3
2323,2412,LINK,0.99
2323,2413,LINK,0.59
2323,2420,LINK,0.08
2323,2441,LINK,0.05
2323,2474,LINK,0.77
2323,2558,LINK,0.22
2323,2563,LINK,0.77
2323,2567,LINK,0.63
2323,2578,LINK,0.74
2323,2611,LINK,0.92
2323,2613,LINK,0.53
2323,2643,LINK,0.52
2323,2657,LINK,0.08
2324,2325,LINK,0.6
2324,2327,LINK,0.21
2324,2332,LINK,0.21
2324,2340,LINK,0.56
2324,2341,LINK,0.01
2324,2348,LINK,0.33
2324,2349,LINK,0.94
2324,2353,LINK,0.66
2324,2354,LINK,0.85
2324,2355,LINK,0.16
2324,2357,LINK,0.63
2324,2360,LINK,0.74
2324,2364,LINK,0.83
2324,2371,LINK,0.5
2324,2375,LINK,0.7
2324,2377,LINK,0.85
2324,2382,LINK,0.79
2324,2387,LINK,0.17
2324,2392,LINK,0.65
2324,2393,LINK,0.97
2324,2396,LINK,0.78
2324,2405,LINK,0.4
2324,2408,LINK,0.5
2324,2409,LINK,0.88
2324,2410,LINK,0.2
2324,2411,LINK,0.42
2324,2415,LINK,0.07
2324,2419,LINK,0.42
2324,2424,LINK,0.38
2324,2429,LINK,0.05
2324,2430,LINK,0.83
2324,2431,LINK,0.98
2324,2434,LINK,0.02
2324,2447,LINK,0.29
2324,2461,LINK,0.44
2324,2463,LINK,0.96
2324,2465,LINK,0.47
2324,2468,LINK,0.35
2324,2470,LINK,0.54
2324,2478,LINK,0.06
2324,2485,LINK,0.59
2324,2486,LINK,0.77
2324,2496,LINK,0.18
2324,2501,LINK,0.94
2324,2505,LINK,0.06
2324,2507,LINK,0.93
2324,2508,LINK,0.29
2324,2521,LINK,0.48
2324,2522,LINK,0.23
2324,2537,LINK,0.49
2324,2540,LINK,0.09
2324,2543,LINK,0.08
2324,2544,LINK,0.32
2324,2547,LINK,0.96
2324,2550,LINK,0.86
2324,2551,LINK,0.52
2324,2552,LINK,0.74
2324,2553,LINK,0.91
2324,2554,LINK,0.36
2324,2555,LINK,0.21
2324,2560,LINK,0.32
2324,2561,LINK,0.05
2324,2562,LINK,0.7
2324,2564,LINK,0.46
2324,2565,LINK,0.8
2324,2574,LINK,0.86
2324,2575,LINK,0.48
2324,2576,LINK,0.11
2324,2587,LINK,0.77
2324,2591,LINK,0.15
2324,2592,LINK,0.22
2324,2594,LINK,0.65
2324,2601,LINK,0.16
2324,2602,LINK,0.47
2324,2603,LINK,0.85
2324,2605,LINK,0.57
2324,2608,LINK,0.65
2324,2612,LINK,0.01
2324,2616,LINK,0.57
2324,2620,LINK,0.78
2324,2625,LINK,0.18
2324,2626,LINK,0.28
2324,2631,LINK,0.79
2324,2632,LINK,0.34
2324,2639,LINK,0.4
2324,2656,LINK,0.71
2325,2327,LINK,0.97
2325,2330,LINK,0.17
2325,2332,LINK,0.15
2325,2335,LINK,0.92
2325,2340,LINK,0.21
2325,2341,LINK,0.74
2325,2348,LINK,0.44
2325,2349,LINK,0.21
2325,2354,LINK,0.88
2325,2355,LINK,0.05
2325,2357,LINK,0.34
2325,2360,LINK,0.78
2325,2364,LINK,0.45
2325,2369,LINK,0.08
2325,2370,LINK,0.77
2325,2371,LINK,0.95
2325,2377,LINK,0.56
2325,2382,LINK,0.84
2325,2387,LINK,0.87
2325,2393,LINK,0.48
2325,2396,LINK,0.74
2325,2405,LINK,0.09
2325,2408,LINK,0.07
2325,2409,LINK,0.07
2325,2410,LINK,0.76
2325,2411,LINK,0.17
2325,2415,LINK,0.61
2325,2419,LINK,0.1
2325,2429,LINK,0.39
2325,2431,LINK,0.01
2325,2434,LINK,0.75
2325,2447,LINK,0.61
2325,2461,LINK,0.62
2325,2463,LINK,0.01
2325,2465,LINK,0.98
2325,2468,LINK,0.48
2325,2470,LINK,0.69
2325,2483,LINK,0.11
2325,2485,LINK,0.55
2325,2486,LINK,0.85
2325,2490,LINK,0.03
2325,2493,LINK,0.08
2325,2496,LINK,0.21
2325,2500,LINK,0.98
2325,2501,LINK,0.16
2325,2507,LINK,0.76
2325,2508,LINK,0.8
2325,2521,LINK,0.69
2325,2522,LINK,0.02
2325,2527,LINK,0.65
2325,2531,LINK,0.34
2325,2533,LINK,0.7
2325,2540,LINK,0.5
2325,2543,LINK,0.29
2325,2544,LINK,0.5
2325,2550,LINK,0.57
2325,2551,LINK,0.94
2325,2552,LINK,0.15
2325,2553,LINK,0.22
2325,2554,LINK,0.71
2325,2557,LINK,0.48
2325,2560,LINK,0.31
2325,2561,LINK,0.65
2325,2562,LINK,0.58
2325,2564,LINK,0.46
2325,2565,LINK,0.31
2325,2574,LINK,0.21
2325,2576,LINK,0.2
2325,2579,LINK,0.7
2325,2580,LINK,0.15
2325,2582,LINK,0.71
2325,2587,LINK,0.5
2325,2591,LINK,0.7
2325,2592,LINK,0.76
2325,2594,LINK,0.28
2325,2601,LINK,0.3
2325,2602,LINK,0.65
2325,2603,LINK,0.68
2325,2605,LINK,0.93
2325,2608,LINK,0.08
2325,2612,LINK,0.01
2325,2616,LINK,0.35
2325,2620,LINK,0.69
2325,2624,LINK,0.09
2325,2625,LINK,0.95
2325,2626,LINK,0.69
2325,2631,LINK,0.99
2325,2632,LINK,0.79
2325,2639,LINK,0.21
2325,2647,LINK,0.48
2325,2655,LINK,0.67
2325,2656,LINK,0.03
2326,2329,LINK,0.3
2326,2344,LINK,0.39
2326,2352,LINK,0.28
2326,2363,LINK,0.75
2326,2367,LINK,0.24
2326,2368,LINK,0.27
2326,2380,LINK,0.52
2326,2407,LINK,0.82
2326,2417,LINK,0.69
2326,2420,LINK,0.97
2326,2426,LINK,0.62
2326,2453,LINK,0.68
2326,2464,LINK,0.64
2326,2474,LINK,0.48
2326,2476,LINK,0.16
2326,2481,LINK,0.54
2326,2499,LINK,0.05
2326,2503,LINK,0.17
2326,2510,LINK,0.35
2326,2526,LINK,0.06
2326,2545,LINK,0.25
2326,2556,LINK,0.31
2326,2558,LINK,0.09
2326,2589,LINK,0.36
2326,2590,LINK,0.95
2326,2604,LINK,0.18
2326,2613,LINK,0.05
2326,2638,LINK,0.77
2326,2643,LINK,0.11
2327,2332,LINK,0.57
2327,2335,LINK,0.19
2327,2340,LINK,0.32
2327,2341,LINK,0.58
2327,2348,LINK,0.54
2327,2349,LINK,0.29
2327,2353,LINK,0.97
2327,2355,LINK,0.29
2327,2357,LINK,0.99
2327,2360,LINK,0.94
2327,2364,LINK,0.97
2327,2370,LINK,0.73
2327,2371,LINK,0.73
2327,2375,LINK,0.26
2327,2377,LINK,0.96
2327,2382,LINK,0.3
2327,2384,LINK,0.39
2327,2387,LINK,0.87
2327,2393,LINK,0.8
2327,2396,LINK,0.55
2327,2405,LINK,0.61
2327,2409,LINK,0.12
2327,2410,LINK,0.31
2327,2411,LINK,0.33
2327,2415,LINK,0.14
2327,2419,LINK,0.39
2327,2424,LINK,0.82
2327,2429,LINK,0.55
2327,2431,LINK,0.95
2327,2447,LINK,0.35
2327,2461,LINK,0.44
2327,2465,LINK,0.21
2327,2468,LINK,0.24
2327,2469,LINK,0.31
2327,2478,LINK,0.69
2327,2483,LINK,0.83
2327,2485,LINK,0.68
2327,2486,LINK,0.61
2327,2490,LINK,0.5
2327,2493,LINK,0.18
2327,2496,LINK,0.7
2327,2500,LINK,0.68
2327,2501,LINK,0.18
2327,2505,LINK,0.65
2327,2508,LINK,0.69
2327,2521,LINK,0.76
2327,2522,LINK,0.26
2327,2527,LINK,0.65
2327,2540,LINK,0.17
2327,2543,LINK,0.74
2327,2547,LINK,0.07
2327,2550,LINK,0.78
2327,2552,LINK,0.12
2327,2553,LINK,0.07
2327,2554,LINK,0.17
2327,2557,LINK,0.55
2327,2560,LINK,0.08
2327,2561,LINK,0.19
2327,2562,LINK,0.54
2327,2564,LINK,0.29
2327,2565,LINK,0.63
2327,2574,LINK,0.76
2327,2575,LINK,0.07
2327,2576,LINK,0.07
2327,2579,LINK,0.6
2327,2580,LINK,0.95
2327,2587,LINK,0.72
2327,2591,LINK,0.7
2327,2592,LINK,0.07
2327,2594,LINK,0.54
2327,2601,LINK,0.04
2327,2602,LINK,0.72
2327,2603,LINK,0.29
2327,2605,LINK,0.25
2327,2608,LINK,0.16
2327,2612,LINK,0.63
2327,2616,LINK,0.47
2327,2620,LINK,0.56
2327,2624,LINK,0.38
2327,2625,LINK,0.12
2327,2626,LINK,0.17
2327,2631,LINK,0.59
2327,2639,LINK,0.07
2327,2647,LINK,0.34
2327,2655,LINK,0.35
2327,2656,LINK,0.03
2328,2329,LINK,0.75
2328,2333,LINK,0.05
2328,2334,LINK,0.6
2328,2339,LINK,1
2328,2344,LINK,0.72
2328,2345,LINK,0.87
2328,2346,LINK,0.72
2328,2352,LINK,0.62
2328,2368,LINK,0.95
2328,2369,LINK,0.38
2328,2373,LINK,0.27
2328,2378,LINK,0.68
2328,2380,LINK,0.49
2328,2385,LINK,0.68
2328,2391,LINK,0.26
2328,2395,LINK,0.06
2328,2397,LINK,0.93
2328,2399,LINK,0.17
2328,2416,LINK,0.04
2328,2418,LINK,0.8
2328,2420,LINK,0.28
2328,2435,LINK,0.88
2328,2437,LINK,0.58
2328,2439,LINK,0.74
2328,2452,LINK,0.81
2328,2459,LINK,0.97
2328,2462,LINK,0.65
2328,2464,LINK,0.12
2328,2469,LINK,0.27
2328,2472,LINK,0.6
2328,2474,LINK,0.58
2328,2480,LINK,0.28
2328,2492,LINK,0.25
2328,2509,LINK,0.06
2328,2510,LINK,0.32
2328,2511,LINK,0.75
2328,2512,LINK,0.36
2328,2517,LINK,0.02
2328,2534,LINK,0.23
2328,2538,LINK,0.21
2328,2544,LINK,0.31
2328,2548,LINK,0.32
2328,2556,LINK,0.81
2328,2568,LINK,0.27
2328,2590,LINK,0.76
2328,2593,LINK,0.02
2328,2598,LINK,0.36
2328,2599,LINK,0.4
2328,2604,LINK,0.66
2328,2618,LINK,0.69
2328,2630,LINK,0.65
2328,2644,LINK,0.74
2328,2650,LINK,0.39
2328,2653,LINK,0.64
2329,2333,LINK,0.25
2329,2334,LINK,0.73
2329,2337,LINK,0.8
2329,2339,LINK,0.74
2329,2344,LINK,0.39
2329,2345,LINK,0.6
2329,2352,LINK,0.3
2329,2369,LINK,0.77
2329,2373,LINK,0.07
2329,2378,LINK,0.2
2329,2385,LINK,0.62
2329,2391,LINK,0.6
2329,2395,LINK,0.06
2329,2397,LINK,0.54
2329,2399,LINK,0.16
2329,2400,LINK,0.6
2329,2416,LINK,0.56
2329,2420,LINK,0.52
2329,2421,LINK,0.46
2329,2428,LINK,0.24
2329,2430,LINK,0.4
2329,2433,LINK,0.47
2329,2435,LINK,0.39
2329,2439,LINK,0.95
2329,2446,LINK,0.44
2329,2452,LINK,0.85
2329,2459,LINK,0.58
2329,2462,LINK,0.06
2329,2464,LINK,0.46
2329,2472,LINK,0.55
2329,2476,LINK,0.78
2329,2480,LINK,0.47
2329,2492,LINK,0.39
2329,2499,LINK,0.12
2329,2502,LINK,0.62
2329,2510,LINK,0.08
2329,2511,LINK,0.47
2329,2512,LINK,0.8
2329,2513,LINK,0.48
2329,2517,LINK,0.17
2329,2526,LINK,0.66
2329,2530,LINK,0.26
2329,2532,LINK,0.38
2329,2534,LINK,0.21
2329,2538,LINK,0.29
2329,2543,LINK,0.55
2329,2544,LINK,0.6
2329,2545,LINK,0.94
2329,2556,LINK,0.73
2329,2558,LINK,0.3
2329,2568,LINK,0.26
2329,2583,LINK,0.58
2329,2589,LINK,0.81
2329,2593,LINK,0.07
2329,2595,LINK,0.1
2329,2599,LINK,0.07
2329,2604,LINK,0.32
2329,2609,LINK,0.86
2329,2617,LINK,0.92
2329,2618,LINK,0.65
2329,2630,LINK,0.95
2329,2643,LINK,0.96
2329,2644,LINK,0.52
2329,2650,LINK,0.69
2329,2653,LINK,0.92
2330,2332,LINK,0.83
2330,2340,LINK,0.11
2330,2341,LINK,0.72
2330,2348,LINK,0.35
2330,2355,LINK,0.1
2330,2360,LINK,0.64
2330,2364,LINK,0.83
2330,2370,LINK,0.63
2330,2375,LINK,0.23
2330,2396,LINK,0.76
2330,2411,LINK,0.11
2330,2415,LINK,0.72
2330,2424,LINK,0.32
2330,2429,LINK,0.4
2330,2434,LINK,0.53
2330,2447,LINK,0.71
2330,2461,LINK,0.27
2330,2463,LINK,0.76
2330,2465,LINK,0.95
2330,2468,LINK,0.53
2330,2469,LINK,0.16
2330,2478,LINK,0.39
2330,2493,LINK,0.02
2330,2496,LINK,0.48
2330,2501,LINK,0.34
2330,2505,LINK,0.99
2330,2507,LINK,0.59
2330,2508,LINK,0.54
2330,2537,LINK,0.2
2330,2543,LINK,0.88
2330,2544,LINK,0.13
2330,2547,LINK,0.32
2330,2552,LINK,0.52
2330,2560,LINK,0.51
2330,2561,LINK,0.79
2330,2564,LINK,0.21
2330,2575,LINK,0.94
2330,2579,LINK,0.25
2330,2587,LINK,0.29
2330,2591,LINK,0.74
2330,2594,LINK,0.56
2330,2602,LINK,0.03
2330,2603,LINK,0.49
2330,2605,LINK,0.2
2330,2608,LINK,0.23
2330,2612,LINK,0.13
2330,2614,LINK,0.83
2330,2616,LINK,0.13
2330,2620,LINK,0.63
2330,2624,LINK,0.14
2330,2625,LINK,0.63
2330,2626,LINK,0.29
2330,2639,LINK,0.72
2331,2337,LINK,0.75
2331,2351,LINK,0.48
2331,2385,LINK,0.34
2331,2418,LINK,0.24
2331,2437,LINK,0.7
2331,2446,LINK,0.29
2331,2452,LINK,0.51
2331,2464,LINK,0.7
2331,2492,LINK,0.18
2331,2511,LINK,0.16
2331,2589,LINK,0.33
2331,2590,LINK,0.16
2331,2598,LINK,0.48
2331,2599,LINK,0.34
2331,2617,LINK,0.46
2331,2618,LINK,0.5
2331,2650,LINK,0.69
2332,2335,LINK,0.61
2332,2340,LINK,0.64
2332,2341,LINK,0.14
2332,2348,LINK,0.16
2332,2349,LINK,0.15
2332,2353,LINK,0.8
2332,2354,LINK,0.2
2332,2355,LINK,0.11
2332,2357,LINK,0.4
2332,2360,LINK,0.15
2332,2364,LINK,0.86
2332,2370,LINK,0.88
2332,2375,LINK,0.11
2332,2377,LINK,0.65
2332,2382,LINK,0.34
2332,2387,LINK,0.1
2332,2392,LINK,0.26
2332,2396,LINK,0.66
2332,2405,LINK,0.37
2332,2408,LINK,0.25
2332,2409,LINK,0.11
2332,2410,LINK,0.34
2332,2411,LINK,0.88
2332,2415,LINK,0.78
2332,2419,LINK,0.89
2332,2424,LINK,0.09
2332,2429,LINK,0.95
2332,2431,LINK,0.42
2332,2434,LINK,0.07
2332,2447,LINK,0.59
2332,2461,LINK,0.58
2332,2463,LINK,0.86
2332,2465,LINK,0.74
2332,2468,LINK,0.43
2332,2469,LINK,0.21
2332,2470,LINK,0.6
2332,2483,LINK,0.26
2332,2485,LINK,0.23
2332,2486,LINK,0.68
2332,2493,LINK,0.53
2332,2496,LINK,0.3
2332,2500,LINK,0.67
2332,2501,LINK,0.69
2332,2502,LINK,0.17
2332,2505,LINK,0.08
2332,2507,LINK,0.04
2332,2508,LINK,0.32
2332,2521,LINK,0.55
2332,2527,LINK,0.8
2332,2533,LINK,0.31
2332,2540,LINK,0.46
2332,2543,LINK,0.16
2332,2544,LINK,0.36
2332,2547,LINK,0.14
2332,2550,LINK,0.27
2332,2551,LINK,0.33
2332,2553,LINK,0.69
2332,2554,LINK,0.32
2332,2555,LINK,0.48
2332,2557,LINK,1
2332,2560,LINK,0.41
2332,2561,LINK,0.22
2332,2562,LINK,0.79
2332,2565,LINK,0.03
2332,2574,LINK,0.03
2332,2575,LINK,0.49
2332,2579,LINK,0.59
2332,2580,LINK,0.49
2332,2587,LINK,0.53
2332,2591,LINK,0.46
2332,2592,LINK,0.88
2332,2594,LINK,0.88
2332,2601,LINK,0.64
2332,2602,LINK,0.66
2332,2603,LINK,0.37
2332,2605,LINK,0.59
2332,2607,LINK,0.53
2332,2608,LINK,0.86
2332,2612,LINK,0.95
2332,2614,LINK,0.27
2332,2616,LINK,0.82
2332,2620,LINK,0.25
2332,2624,LINK,0.5
2332,2625,LINK,0.49
2332,2626,LINK,0.45
2332,2631,LINK,0.43
2332,2632,LINK,0.87
2332,2639,LINK,0.29
2332,2655,LINK,0.94
2332,2656,LINK,0.94
2333,2334,LINK,0.06
2333,2337,LINK,0.94
2333,2339,LINK,0.76
2333,2348,LINK,0.42
2333,2352,LINK,0.97
2333,2369,LINK,0.86
2333,2373,LINK,0.05
2333,2385,LINK,0.62
2333,2386,LINK,0.07
2333,2400,LINK,0.93
2333,2435,LINK,0.49
2333,2439,LINK,0.57
2333,2459,LINK,0.23
2333,2464,LINK,0.56
2333,2466,LINK,0.53
2333,2474,LINK,0.9
2333,2476,LINK,0.2
2333,2509,LINK,0.05
2333,2510,LINK,0.15
2333,2511,LINK,0.98
2333,2512,LINK,0.01
2333,2513,LINK,0.76
2333,2534,LINK,0.27
2333,2544,LINK,0.69
2333,2556,LINK,0.29
2333,2568,LINK,0.31
2333,2573,LINK,0.43
2333,2583,LINK,0.15
2333,2593,LINK,0.75
2333,2598,LINK,0.72
2333,2599,LINK,0.97
2333,2609,LINK,0.78
2333,2610,LINK,0.38
2333,2630,LINK,0.12
2333,2643,LINK,0.04
2333,2644,LINK,0.28
2333,2650,LINK,0.81
2333,2654,LINK,0.78
2334,2337,LINK,0.65
2334,2339,LINK,0.34
2334,2344,LINK,0.18
2334,2345,LINK,0.64
2334,2348,LINK,0.11
2334,2352,LINK,0.91
2334,2373,LINK,0.16
2334,2378,LINK,0.78
2334,2385,LINK,0.13
2334,2391,LINK,0.81
2334,2395,LINK,0.25
2334,2397,LINK,0.94
2334,2400,LINK,0
2334,2416,LINK,0.4
2334,2420,LINK,0.6
2334,2421,LINK,0.28
2334,2433,LINK,0.46
2334,2435,LINK,0.62
2334,2439,LINK,0.3
2334,2452,LINK,0.47
2334,2459,LINK,0.63
2334,2462,LINK,0.88
2334,2464,LINK,0.9
2334,2466,LINK,0.28
2334,2472,LINK,0.39
2334,2473,LINK,0.68
2334,2476,LINK,0.4
2334,2480,LINK,0.81
2334,2492,LINK,0.43
2334,2499,LINK,0.69
2334,2502,LINK,0.82
2334,2509,LINK,0.56
2334,2510,LINK,0.26
2334,2511,LINK,0.52
2334,2512,LINK,0.08
2334,2513,LINK,0.83
2334,2530,LINK,0.59
2334,2531,LINK,0.45
2334,2534,LINK,0.99
2334,2538,LINK,0.72
2334,2544,LINK,0.08
2334,2556,LINK,0.66
2334,2568,LINK,0.39
2334,2583,LINK,0.57
2334,2593,LINK,0.41
2334,2595,LINK,0.21
2334,2598,LINK,0.17
2334,2599,LINK,0.55
2334,2604,LINK,0.58
2334,2609,LINK,0.49
2334,2617,LINK,0.68
2334,2618,LINK,0.53
2334,2630,LINK,0.69
2334,2643,LINK,0.4
2334,2644,LINK,0.33
2334,2653,LINK,0.5
2334,2654,LINK,0.49
2335,2340,LINK,0.7
2335,2348,LINK,0.48
2335,2349,LINK,0.25
2335,2355,LINK,0.42
2335,2357,LINK,0.46
2335,2364,LINK,0.47
2335,2370,LINK,0.12
2335,2375,LINK,0.44
2335,2377,LINK,0.21
2335,2387,LINK,0.76
2335,2388,LINK,0.25
2335,2392,LINK,0.51
2335,2394,LINK,0.4
2335,2396,LINK,0.25
2335,2410,LINK,0.87
2335,2411,LINK,0.05
2335,2429,LINK,0.99
2335,2430,LINK,0.56
2335,2431,LINK,0.81
2335,2434,LINK,0.12
2335,2447,LINK,0.72
2335,2450,LINK,0.82
2335,2461,LINK,0.72
2335,2465,LINK,0.28
2335,2468,LINK,0.2
2335,2469,LINK,0.64
2335,2470,LINK,0.05
2335,2472,LINK,0.69
2335,2478,LINK,0.35
2335,2479,LINK,0.43
2335,2483,LINK,0.29
2335,2486,LINK,0.06
2335,2490,LINK,0.7
2335,2493,LINK,0.75
2335,2501,LINK,0.45
2335,2505,LINK,0.08
2335,2508,LINK,0.57
2335,2521,LINK,0.61
2335,2527,LINK,0.63
2335,2540,LINK,0.7
2335,2543,LINK,0.71
2335,2544,LINK,0.52
2335,2547,LINK,0.64
2335,2551,LINK,0.13
2335,2552,LINK,0.14
2335,2557,LINK,0.09
2335,2560,LINK,0.76
2335,2561,LINK,0.66
2335,2562,LINK,0.18
2335,2565,LINK,0.24
2335,2574,LINK,0.06
2335,2576,LINK,0.65
2335,2579,LINK,0
2335,2587,LINK,0.81
2335,2594,LINK,0.55
2335,2602,LINK,0.67
2335,2603,LINK,0.33
2335,2605,LINK,1
2335,2612,LINK,0.06
2335,2616,LINK,0.7
2335,2620,LINK,0.33
2335,2624,LINK,0.55
2335,2626,LINK,0.71
2335,2632,LINK,0.33
2335,2647,LINK,0.14
2335,2655,LINK,0.76
2335,2656,LINK,0.24
2336,2362,LINK,0.59
2336,2372,LINK,0.79
2336,2404,LINK,0.11
2336,2412,LINK,0.82
2336,2441,LINK,0.55
2336,2475,LINK,0.96
2336,2489,LINK,0.65
2336,2498,LINK,0.24
2336,2504,LINK,0.97
2336,2524,LINK,0.27
2336,2535,LINK,0.04
2337,2339,LINK,0.75
2337,2344,LINK,0.58
2337,2345,LINK,0.47
2337,2348,LINK,0.28
2337,2352,LINK,0.4
2337,2367,LINK,0.01
2337,2369,LINK,0.47
2337,2373,LINK,0.37
2337,2380,LINK,0.89
2337,2385,LINK,0.5
2337,2386,LINK,0.56
2337,2395,LINK,0.98
2337,2399,LINK,0.78
2337,2418,LINK,0.43
2337,2420,LINK,0.07
2337,2421,LINK,0.9
2337,2435,LINK,0.99
2337,2437,LINK,0.25
2337,2446,LINK,0.04
2337,2452,LINK,0.37
2337,2459,LINK,0.54
2337,2462,LINK,1
2337,2464,LINK,0.45
2337,2472,LINK,0.83
2337,2473,LINK,0.57
2337,2492,LINK,0.8
2337,2499,LINK,0.12
2337,2502,LINK,0.35
2337,2503,LINK,0.73
2337,2509,LINK,0.68
2337,2510,LINK,0.04
2337,2511,LINK,0.99
2337,2512,LINK,0.25
2337,2517,LINK,0.91
2337,2520,LINK,0.04
2337,2534,LINK,0.81
2337,2538,LINK,1
2337,2544,LINK,0.55
2337,2548,LINK,0.88
2337,2556,LINK,0.75
2337,2568,LINK,0.38
2337,2573,LINK,0.53
2337,2583,LINK,0.46
2337,2589,LINK,0.33
2337,2590,LINK,0.61
2337,2593,LINK,0.21
2337,2598,LINK,0.99
2337,2599,LINK,0.59
2337,2617,LINK,0.8
2337,2618,LINK,0.95
2337,2630,LINK,0.34
2337,2643,LINK,0.84
2337,2644,LINK,0.94
2337,2650,LINK,0.25
2337,2654,LINK,0.54
2338,2347,LINK,0.74
2338,2365,LINK,0.74
2338,2366,LINK,0.11
2338,2379,LINK,0.37
2338,2436,LINK,0.98
2338,2448,LINK,0.32
2338,2495,LINK,0.09
2338,2539,LINK,0.96
2338,2584,LINK,0.38
2338,2640,LINK,0.06
2338,2641,LINK,0.76
2338,2646,LINK,0.43
2338,2648,LINK,0.59
2339,2344,LINK,0.81
2339,2345,LINK,0.15
2339,2348,LINK,0.52
2339,2352,LINK,0.49
2339,2373,LINK,0.36
2339,2378,LINK,0.28
2339,2385,LINK,0.41
2339,2399,LINK,0.61
2339,2421,LINK,0.38
2339,2437,LINK,0.22
2339,2459,LINK,0.9
2339,2462,LINK,0.03
2339,2466,LINK,0.76
2339,2469,LINK,0.52
2339,2476,LINK,0.37
2339,2497,LINK,0.27
2339,2509,LINK,0.48
2339,2511,LINK,0.48
2339,2512,LINK,0.98
2339,2513,LINK,0.33
2339,2517,LINK,0.27
2339,2530,LINK,0.84
2339,2534,LINK,0.09
2339,2544,LINK,0.45
2339,2548,LINK,0.07
2339,2556,LINK,0.57
2339,2568,LINK,0.68
2339,2593,LINK,0.75
2339,2595,LINK,0.07
2339,2598,LINK,0.17
2339,2599,LINK,0.24
2339,2610,LINK,0.47
2339,2618,LINK,0.48
2339,2630,LINK,0.57
2339,2644,LINK,0.61
2339,2650,LINK,0.98
2340,2341,LINK,0.16
2340,2348,LINK,0.92
2340,2349,LINK,0.82
2340,2353,LINK,0.77
2340,2355,LINK,0.82
2340,2357,LINK,0.92
2340,2360,LINK,0.06
2340,2364,LINK,0.53
2340,2370,LINK,0.21
2340,2371,LINK,0.97
2340,2375,LINK,0.68
2340,2377,LINK,0.21
2340,2382,LINK,0.72
2340,2384,LINK,0.52
2340,2387,LINK,0.23
2340,2392,LINK,0.31
2340,2393,LINK,0.44
2340,2396,LINK,0.03
2340,2405,LINK,0.12
2340,2409,LINK,0.95
2340,2410,LINK,0.55
2340,2411,LINK,0.61
2340,2415,LINK,0.08
2340,2419,LINK,0.37
2340,2429,LINK,0.06
2340,2430,LINK,0.2
2340,2431,LINK,0.97
2340,2434,LINK,0.16
2340,2447,LINK,0.52
2340,2450,LINK,0.15
2340,2461,LINK,0.04
2340,2465,LINK,0.22
2340,2468,LINK,0.47
2340,2469,LINK,0.48
2340,2470,LINK,0.64
2340,2478,LINK,0.98
2340,2483,LINK,0.3
2340,2486,LINK,0.79
2340,2490,LINK,0.36
2340,2501,LINK,0.12
2340,2505,LINK,0.21
2340,2507,LINK,0.49
2340,2508,LINK,0.05
2340,2521,LINK,0.53
2340,2522,LINK,0.01
2340,2527,LINK,0.67
2340,2533,LINK,0.08
2340,2547,LINK,0.5
2340,2550,LINK,0.54
2340,2551,LINK,0.76
2340,2552,LINK,0.42
2340,2553,LINK,0.89
2340,2554,LINK,0.7
2340,2555,LINK,0.66
2340,2557,LINK,0.73
2340,2560,LINK,0.32
2340,2561,LINK,0.96
2340,2562,LINK,0.29
2340,2564,LINK,0.23
2340,2565,LINK,0.23
2340,2574,LINK,0.76
2340,2576,LINK,0.66
2340,2577,LINK,0.27
2340,2579,LINK,0.89
2340,2580,LINK,0.09
2340,2587,LINK,0.23
2340,2591,LINK,0.03
2340,2594,LINK,0.68
2340,2601,LINK,0.82
2340,2602,LINK,0.25
2340,2603,LINK,0.89
2340,2605,LINK,0.69
2340,2607,LINK,0.84
2340,2608,LINK,0.94
2340,2616,LINK,0.77
2340,2624,LINK,0.59
2340,2625,LINK,0.03
2340,2631,LINK,0.73
2340,2632,LINK,0.7
2340,2639,LINK,0.01
2340,2647,LINK,0.63
2340,2655,LINK,0.71
2340,2656,LINK,0.87
2341,2348,LINK,0.1
2341,2349,LINK,0.88
2341,2353,LINK,0.2
2341,2355,LINK,0.41
2341,2357,LINK,0.63
2341,2360,LINK,0.12
2341,2364,LINK,0.91
2341,2370,LINK,0.13
2341,2371,LINK,0.4
2341,2375,LINK,0.98
2341,2377,LINK,0.5
2341,2382,LINK,0.51
2341,2384,LINK,0.63
2341,2387,LINK,0.88
2341,2396,LINK,0.43
2341,2405,LINK,0.36
2341,2408,LINK,0.94
2341,2409,LINK,0.25
2341,2410,LINK,0.95
2341,2411,LINK,0.64
2341,2415,LINK,0.3
2341,2419,LINK,0.7
2341,2424,LINK,0.6
2341,2429,LINK,0.18
2341,2430,LINK,0.57
2341,2431,LINK,0.64
2341,2434,LINK,0.28
2341,2447,LINK,0.98
2341,2461,LINK,0.65
2341,2465,LINK,0.65
2341,2468,LINK,0.93
2341,2469,LINK,0.37
2341,2470,LINK,0.26
2341,2478,LINK,0.32
2341,2479,LINK,0.11
2341,2483,LINK,0.07
